substance_id,cid,substance_name,substance_class,source,activity_type,value_nm,units,relation,target_id,assay_description
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL319,DRUGMATRIX: Alpha-1A adrenergic receptor radioligand binding (ligand: prazosin)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL315,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL223,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL1867,DRUGMATRIX: Alpha-2A adrenergic receptor radioligand binding (ligand: MK-912)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL1942,DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL1916,DRUGMATRIX: Adrenergic Alpha-2C radioligand binding (ligand: [3H] MK-912)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL213,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL210,DRUGMATRIX: Adrenergic beta2 radioligand binding (ligand: [3H] CGP-12177)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL246,DRUGMATRIX: Adrenergic beta3 radioligand binding (ligand: [125I] Cyanopindolol)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL222,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL2622,DRUGMATRIX: Aldose Reductase enzyme inhibition (substrate: DL-Glyceraldehyde)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL4607,DRUGMATRIX: Angiotensin AT2 radioligand binding (ligand: [125I] CGP-42112A)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL612545,"DRUGMATRIX: ATPase, Na+/K+ enzyme inhibition (substrate: ATP)"
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL612545,DRUGMATRIX: Atrial Natriuretic Factor (ANF) radioligand binding (ligand: [125I] ANF (rat))
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL612545,DRUGMATRIX: beta-Lactamase enzyme inhibition (substrate: Nitrocefin)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL3157,DRUGMATRIX: Bradykinin B2 radioligand binding (ligand: [3H] Bradykinin)
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL1832,DRUGMATRIX: Calcitonin radioligand binding (ligand: [125I] Calcitonin (salmon))
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL612545,"DRUGMATRIX: Calcium Channel Type L, Benzothiazepine radioligand binding (ligand: [3H] Diltiazem)"
cid:5754,5754,Cortisol,,chembl,IC50,,,,CHEMBL612545,"DRUGMATRIX: Calcium Channel Type L, Dihydropyridine radioligand binding (ligand: [3H] Nitrendipine)"
cid:5754,5754,Cortisol,,chembl,Ki,13.18,nM,=,CHEMBL2421,Binding affinity to human CBG receptor (corticosteroid-binding globulins)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL612545,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL319,DRUGMATRIX: Alpha-1A adrenergic receptor radioligand binding (ligand: prazosin)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL315,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL223,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL1867,DRUGMATRIX: Alpha-2A adrenergic receptor radioligand binding (ligand: MK-912)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL1942,DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL1916,DRUGMATRIX: Adrenergic Alpha-2C radioligand binding (ligand: [3H] MK-912)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL213,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL210,DRUGMATRIX: Adrenergic beta2 radioligand binding (ligand: [3H] CGP-12177)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL246,DRUGMATRIX: Adrenergic beta3 radioligand binding (ligand: [125I] Cyanopindolol)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL222,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL2622,DRUGMATRIX: Aldose Reductase enzyme inhibition (substrate: DL-Glyceraldehyde)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL4607,DRUGMATRIX: Angiotensin AT2 radioligand binding (ligand: [125I] CGP-42112A)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL612545,"DRUGMATRIX: ATPase, Na+/K+ enzyme inhibition (substrate: ATP)"
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL612545,DRUGMATRIX: Atrial Natriuretic Factor (ANF) radioligand binding (ligand: [125I] ANF (rat))
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL612545,DRUGMATRIX: beta-Lactamase enzyme inhibition (substrate: Nitrocefin)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL3157,DRUGMATRIX: Bradykinin B2 radioligand binding (ligand: [3H] Bradykinin)
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL1832,DRUGMATRIX: Calcitonin radioligand binding (ligand: [125I] Calcitonin (salmon))
cid:5754,5754,Cortisol,,chembl,Ki,,,,CHEMBL612545,"DRUGMATRIX: Calcium Channel Type L, Benzothiazepine radioligand binding (ligand: [3H] Diltiazem)"
cid:5754,5754,Cortisol,,chembl,EC50,2511.89,nM,=,CHEMBL3368,Agonist activity at glucocorticoid receptor in rat INS-1 832/13 cells transfected with 3XGRE-promoter luciferase plasmid
cid:5754,5754,Cortisol,,chembl,EC50,100.0,nM,=,CHEMBL3368,Agonist activity at glucocorticoid receptor in rat INS-1 832/13 cells transfected with 3XGRE-promoter luciferase plasmid
cid:5754,5754,Cortisol,,chembl,EC50,41.6,nM,=,CHEMBL612545,Glucocorticoid Receptor Transactivation Potencies for Cortisol and 17-ester Derivatives: Glucocorticoid receptor (GR) ac
cid:5754,5754,Cortisol,,chembl,EC50,2.9,nM,=,CHEMBL1994,Mineralocorticoid Receptor Transactivation Potencies for Cortisol and 17-ester Derivatives: Mineralocorticoid receptor (
cid:5754,5754,Cortisol,,chembl,Kd,630.96,nM,=,CHEMBL3305,Displacement of [3H]5alpha dihydrotestosterone from human sex hormone binding globulin
cid:5754,5754,Cortisol,,chembl,Kd,43.0,nM,=,CHEMBL3144,"Displacement of 1 x 10'-8 M of [1,2,3-3H]-triamcinolone acetonide from glucocorticoid receptor in soluble fraction of mo"
cid:5754,5754,Cortisol,,chembl,Kd,0.5,nM,=,CHEMBL1994,Binding affinity to MR (unknown origin)
cid:5754,5754,Cortisol,,chembl,Kd,,,,CHEMBL4822,Binding affinity to BACE1 (unknown origin) by SPR method
cid:586,586,Creatine,Nootropic,chembl,IC50,20000.0,nM,>,CHEMBL4303835,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e
cid:586,586,Creatine,Nootropic,chembl,IC50,19952.62,nM,>,CHEMBL4303835,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e
cid:586,586,Creatine,Nootropic,chembl,Ki,3200000.0,nM,=,CHEMBL1914279,Inhibition of human PAT1-mediated L-[3H]proline uptake in human Caco2 cells after 10 mins by liquid scintillation counti
cid:586,586,Creatine,Nootropic,chembl,EC50,5000.0,nM,=,CHEMBL5209634,"Substrate uptake by the Sodium- and Chloride-Dependent Creatine Transporter 1 (CRTR, SLC6A8) as assessed by the fluoresc"
cid:6090,6090,DET,Substituted_tryptamines,chembl,IC50,100000.0,nM,>,CHEMBL613497,Antiviral activity against Hepatitis B virus infected in human HepG2(2.2.15) cells assessed as inhibition of viral DNA r
cid:6090,6090,DET,Substituted_tryptamines,chembl,Ki,133.0,nM,=,CHEMBL322,Evaluated for the binding constant at [125I]-DOI-labeled rat 5-hydroxytryptamine 2A receptor
cid:6090,6090,DET,Substituted_tryptamines,chembl,Ki,104.0,nM,=,CHEMBL324,Evaluated for the binding constant at [125I]-DOI-labeled rat 5-hydroxytryptamine 2C receptor
cid:6090,6090,DET,Substituted_tryptamines,chembl,Ki,47.0,nM,=,CHEMBL214,Evaluated for the binding constant at [3H]8-OH-DPAT-labeled human 5-hydroxytryptamine 1A receptor
cid:6090,6090,DET,Substituted_tryptamines,chembl,Ki,575.0,nM,=,CHEMBL3371,Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells
cid:6090,6090,DET,Substituted_tryptamines,chembl,EC50,5370.0,nM,=,CHEMBL322,Evaluated for the effective concentration at [125I]-DOI-labeled rat 5-hydroxytryptamine 2A receptor
cid:6090,6090,DET,Substituted_tryptamines,chembl,EC50,680.0,nM,=,CHEMBL214,EC50 for inhibition of 50 uM forskolin-stimulated cAMP accumulation against 5-hydroxytryptamine 1A receptor
cid:6089,6089,DMT,Substituted_tryptamines,chembl,IC50,100000.0,nM,>,CHEMBL613497,Antiviral activity against Hepatitis B virus infected in human HepG2(2.2.15) cells assessed as inhibition of viral DNA r
cid:6089,6089,DMT,Substituted_tryptamines,chembl,IC50,20000.0,nM,>,CHEMBL4303835,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e
cid:6089,6089,DMT,Substituted_tryptamines,chembl,IC50,19952.62,nM,>,CHEMBL4303835,Antiviral activity determined as inhibition of SARS-CoV-2 induced cytotoxicity of VERO-6 cells at 10 uM after 48 hours e
cid:6089,6089,DMT,Substituted_tryptamines,chembl,IC50,500.0,nM,<,CHEMBL224,Displacement of [3H]-ketanserin from human 5-HT2A receptor incubated for 90 mins by microbeta2 microplate counter assay
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,100000.0,nM,>,CHEMBL1907607,In vitro inhibition of [3H]diazepam binding to benzodiazepine receptor in rat cerebral cortical membrane
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,259.0,nM,=,CHEMBL273,Compound was tested for the displacement of [3H]-8-OH- DPAT from rat brain 5-hydroxytryptamine 1A receptor
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,65.0,nM,=,CHEMBL224,Compound was tested for the displacement of [125I]DOI from clone human 5-hydroxytryptamine 2A receptor
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,101.0,nM,=,CHEMBL1833,Compound was tested for the displacement of [3H]5-HT from clone human 5-hydroxytryptamine 2B receptor
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,33.0,nM,=,CHEMBL225,Compound was tested for the displacement of [125I]DOI from cloned human 5-hydroxytryptamine 2C receptor
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,1636.0,nM,=,CHEMBL322,Displacement of [3H]MDL100907 from 5HT2A receptor in Sprague-Dawley rat brain by liquid scintillation spectroscopy
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,410.0,nM,=,CHEMBL214,Displacement of [3H]8-OH-DPAT from 5HT1A receptor by vacuum filtration
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,15000.0,nM,=,CHEMBL4153,Displacement of [3H](+)-pentazocine from sigma 1 receptor in guinea pig brain by scintillation analyzer
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,15400.0,nM,=,CHEMBL3602,Displacement of [3H]-(+)-pentazocine from sigma 1 receptor in rat liver homogenates
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,10000.0,nM,>,CHEMBL214,Binding affinity to 5HT1A receptor (unknown origin) assessed as inhibition constant by radioligand binding assay
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,185.91,nM,=,CHEMBL224,Binding affinity to 5-HT2A receptor (unknown origin) assessed as inhibition constant by radioligand binding assay
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Ki,44.47,nM,=,CHEMBL1833,Binding affinity to 5-HT2B receptor (unknown origin) assessed as inhibition constant by radioligand binding assay
cid:6089,6089,DMT,Substituted_tryptamines,chembl,EC50,22.2,nM,=,CHEMBL224,Agonist activity at 5HT2A receptor (unknown origin) expressed in HEK293 cells by FLIPR calcium flux assay
cid:6089,6089,DMT,Substituted_tryptamines,chembl,EC50,22.2,nM,=,CHEMBL224,Agonist activity at 5-HT2A receptor (unknown origin) by calcium flux assay
cid:6089,6089,DMT,Substituted_tryptamines,chembl,EC50,22.2,nM,=,CHEMBL224,Agonist activity at 5-HT2A receptor (unknown origin) stably transfected in HEK293 cells assessed as increase in calcium 
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Kd,1000.0,nM,=,CHEMBL376,The ability to inhibit the 5-HT-induced contraction of isolated rat fundus muscle was determined
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Kd,1000.0,nM,=,CHEMBL323,The binding affinity to 5-hydroxytryptamine 2B receptor of rat fundus
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Kd,1000.0,nM,=,CHEMBL2094123,Compound was evaluated for binding affinity towards 5-hydroxytryptamine receptor in isolated rat fundus preparation meas
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Kd,1000.0,nM,=,CHEMBL2095159,Antagonist activity at 5-HT1 receptor in Sprague-Dawley rat assessed as inhibition of 5-HT-induced stomach fundus contra
cid:6089,6089,DMT,Substituted_tryptamines,chembl,Kd,1000.0,nM,=,CHEMBL2094123,Competitive antagonist activity at 5-HT serotonin receptor in Sprague-Dawley rat stomach fundus model assessed as inhibi
cid:62065,62065,DOB,Substituted_amphetamines,chembl,IC50,100000.0,nM,=,CHEMBL3358,Inhibitory concentration against monoamine oxidase A in rat brain mitochondrial suspension
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,2.2,nM,=,CHEMBL322,Binding affinity at cloned rat 5-hydroxytryptamine 2A receptor using [3H]DOB as radioligand
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,2.8,nM,=,CHEMBL324,Binding affinity at cloned rat 5-hydroxytryptamine 2C receptor using [3H]DOI as radioligand
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,2.6,nM,=,CHEMBL2093870,Compound was evaluated for its ability to displace 0.25 nM [125I](R)-DOI from binding sites in rat frontal cortex.
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,2.2,nM,=,CHEMBL322,In vitro binding to 5-hydroxytryptamine 2A receptor using [125 I]-DOI
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,2.8,nM,=,CHEMBL324,In vitro binding to 5-hydroxytryptamine 2C receptor using [125 I]-DOI
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,3340.0,nM,=,CHEMBL2095159,Evaluated for binding affinity towards rat cortical membranes at 5-hydroxytryptamine 1 receptor binding site by using [3
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,41.0,nM,=,CHEMBL2093870,Binding affinity to rat cortical membranes at 5-hydroxytryptamine 2 (5-HT2) receptor using [3H]KET as a radioligand
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,41.0,nM,=,CHEMBL224,The compound evaluated for its affinity against 5-hydroxytryptamine 2A receptor
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,70.0,nM,=,CHEMBL324,The compound evaluated for its affinity against 5-hydroxytryptamine 2C receptor
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,32.0,nM,=,CHEMBL322,Displacement of [3H]ketanserin from NIH3T3 cells stably expressing rat 5-hydroxytryptamine 2A receptor
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,64.0,nM,=,CHEMBL324,Displacement of [3H]mesulergine from A9 cells stably expressing rat 5-hydroxytryptamine 2C receptor
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,41.0,nM,=,CHEMBL2093870,Binding affinity against 5-hydroxytryptamine 2 receptor of rat frontal cortex using [3H]ketanserin radioligand
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,70.0,nM,=,CHEMBL324,Binding affinity towards 5-hydroxytryptamine 1C receptor from frontal cortical regions of male Sprague-Dawley rat homoge
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,41.0,nM,=,CHEMBL2093870,Binding affinity towards 5-hydroxytryptamine 2 receptor from frontal cortical regions of male Sprague-Dawley rat homogen
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Ki,22.0,nM,=,CHEMBL322,Binding affinity towards rat cortical 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand
cid:62065,62065,DOB,Substituted_amphetamines,chembl,EC50,72.0,nM,=,CHEMBL322,Ability to stimulate phosphoinositide hydrolysis in NIH3T3 cells expressing the 5-hydroxytryptamine 2A receptor
cid:62065,62065,DOB,Substituted_amphetamines,chembl,EC50,72.0,nM,=,CHEMBL322,Tested for its ability to activate phospholipase C by quantification of IP3 at cloned rat 5-hydroxytryptamine 2A recepto
cid:62065,62065,DOB,Substituted_amphetamines,chembl,EC50,60.0,nM,=,CHEMBL322,Serotonin 5-HT2A receptor-mediated intracellular calcium [Ca2+] mobilization in rat A7r5 cells
cid:62065,62065,DOB,Substituted_amphetamines,chembl,EC50,22.0,nM,=,CHEMBL322,Agonist activity at rat 5HT2A receptor expressed in mouse NIH3T3 cells assessed as stimulation of inositol phosphate acc
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Kd,44.67,nM,=,CHEMBL2094123,Binding affinity at rat 5-hydroxytryptamine receptor.
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Kd,44.67,nM,=,CHEMBL2094123,Affinity against 5-hydroxytryptamine receptors in rat fundus model
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Kd,44.67,nM,=,CHEMBL323,Affinity against 5-hydroxytryptamine 2B receptor in the isolated rat stomach fundus
cid:62065,62065,DOB,Substituted_amphetamines,chembl,Kd,44.67,nM,=,CHEMBL2094123,Competitive antagonist activity at 5-HT serotonin receptor in Sprague-Dawley rat stomach fundus model assessed as inhibi
cid:31703,31703,DOx,,chembl,IC50,900.0,nM,=,CHEMBL3471,"Inhibition of HIV-1 integrase, under 1 uM for the 3''-preprocessing"
cid:31703,31703,DOx,,chembl,IC50,2400.0,nM,=,CHEMBL3471,"Tested for inhibition of HIV-1 integrase, under 1 uM for the strand transfer"
cid:31703,31703,DOx,,chembl,IC50,1100.0,nM,=,CHEMBL333,Inhibitory concentration against Clostridium histolyticum Collagenase
cid:31703,31703,DOx,,chembl,IC50,,,,CHEMBL2111354,Inhibition of tubulin polymerization in porcine brain
cid:31703,31703,DOx,,chembl,IC50,1380.0,nM,=,CHEMBL612545,Binding affinity to DNA by DNA-methyl green bioassay
cid:31703,31703,DOx,,chembl,IC50,2670.0,nM,=,CHEMBL612545,Inhibition of human topoisomerase 2 at 5 uM
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL612545,Inhibition of wheat germ topoisomerase 1 assessed as conversion of supercoiled pBR322 DNA to relaxed form
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL5300,Inhibition calf thymus gland topoisomerase 1 assessed as conversion of supercoiled pBR322 DNA to relaxed form
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL2814,Inhibition topoisomerase 1 in mouse NIH/3T3 cells assessed as conversion of supercoiled pBR322 DNA to relaxed form
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL5265,Inhibition topoisomerase 1 in african green monkey Vero cells assessed as conversion of supercoiled pBR322 DNA to relaxe
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL1781,Inhibition topoisomerase 1 in human A549 cells assessed as conversion of supercoiled pBR322 DNA to relaxed form
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL1781,Inhibition topoisomerase 1 in human COLO201 cells assessed as conversion of supercoiled pBR322 DNA to relaxed form
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL1781,Inhibition topoisomerase 1 in human HeLa cells assessed as conversion of supercoiled pBR322 DNA to relaxed form
cid:31703,31703,DOx,,chembl,IC50,1000.0,nM,=,CHEMBL1806,Inhibition human placenta topoisomerase 2 assessed as conversion of supercoiled pBR322 DNA to relaxed form
cid:31703,31703,DOx,,chembl,IC50,1000.0,nM,=,CHEMBL1806,Inhibition human placenta topoisomerase 2 assessed as conversion of catenated kinetoplast DNA to minicircle monomer
cid:31703,31703,DOx,,chembl,IC50,25000.0,nM,=,CHEMBL6091,Inhibition of bovine pancreas RNase A assessed as undigested supercoiled pBR322 DNA concentration
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL5712,Inhibition of bovine pancreas DNase 1 assessed as undigested supercoiled pBR322 DNA concentration
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL5894,Inhibition of porcine spleen DNase 2 assessed as undigested supercoiled pBR322 DNA concentration
cid:31703,31703,DOx,,chembl,IC50,200000.0,nM,>,CHEMBL5733,Inhibition of T4 ligase from bacteriophage infected Escherichia coli assessed as ligation of supercoiled pBR322 DNA
cid:31703,31703,DOx,,chembl,IC50,24000.0,nM,=,CHEMBL612545,Inhibition of Arthrobacter luteus AluI assessed as undigested supercoiled pBR322 DNA concentration
cid:31703,31703,DOx,,chembl,Ki,2000000.0,M-1,=,CHEMBL345,Binding affinity to Calf thymus DNA type XV; value ranges from 2E6 - 4E6 M-1
cid:31703,31703,DOx,,chembl,Ki,10000.0,nM,>,CHEMBL2001,Displacement of [3H]PSB0413 from human platelet P2Y12 receptor
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL220,DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL226,DRUGMATRIX: Adenosine A1 radioligand binding (ligand: DPCPX)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL251,DRUGMATRIX: Adenosine A2A radioligand binding (ligand: AB-MECA)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL256,DRUGMATRIX: Adenosine A3 radioligand binding (ligand: AB-MECA)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL612545,DRUGMATRIX: Sodium/nucleoside co-transporter radioligand binding (ligand: nitrobenzylthioinosine)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL319,DRUGMATRIX: Alpha-1A adrenergic receptor radioligand binding (ligand: prazosin)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL315,DRUGMATRIX: Alpha-1B adrenergic receptor radioligand binding (ligand: prazosin)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL223,DRUGMATRIX: Alpha-1D adrenergic receptor radioligand binding (ligand: prazosin)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL1867,DRUGMATRIX: Alpha-2A adrenergic receptor radioligand binding (ligand: MK-912)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL1942,DRUGMATRIX: Alpha-2B adrenergic receptor radioligand binding (ligand: Rauwolscine)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL1916,DRUGMATRIX: Adrenergic Alpha-2C radioligand binding (ligand: [3H] MK-912)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL213,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL210,DRUGMATRIX: Adrenergic beta2 radioligand binding (ligand: [3H] CGP-12177)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL246,DRUGMATRIX: Adrenergic beta3 radioligand binding (ligand: [125I] Cyanopindolol)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL222,DRUGMATRIX: Norepinephrine Transporter radioligand binding (ligand: [125I] RTI-55)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL2622,DRUGMATRIX: Aldose Reductase enzyme inhibition (substrate: DL-Glyceraldehyde)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL4607,DRUGMATRIX: Angiotensin AT2 radioligand binding (ligand: [125I] CGP-42112A)
cid:31703,31703,DOx,,chembl,Ki,,,,CHEMBL612545,"DRUGMATRIX: ATPase, Na+/K+ enzyme inhibition (substrate: ATP)"
cid:31703,31703,DOx,,chembl,EC50,,nM,,CHEMBL2094255,Inhibition of topoisomerase II purified from HeLa cells
cid:31703,31703,DOx,,chembl,EC50,,nM,,CHEMBL345,Compound was evaluated for DNA intercalation potency using ethidium bromide displacement assay in calf thymus; Not deter
cid:31703,31703,DOx,,chembl,EC50,120.0,nM,=,CHEMBL2221345,Inhibition of HIF1 activation in human U251 cells stably transfected in pGL2-TK-HRE plasmid under hypoxic condition afte
cid:31703,31703,DOx,,chembl,EC50,1160.0,nM,=,CHEMBL612545,Binding affinity to Cy5-labelled-36 base pair double stranded DNA (unknown origin) measured under infrared laser light b
cid:31703,31703,DOx,,chembl,EC50,,,,CHEMBL4005,Inhibition of PI3Kalpha H1047R mutant (unknown origin) by HTRF assay
cid:31703,31703,DOx,,chembl,EC50,,,,CHEMBL2111367,Inhibition of recombinant full length PI3K p85alpha/p110alpha H1047R mutant (unknown origin) expressed in baculovirus in
cid:31703,31703,DOx,,chembl,Kd,,,,CHEMBL4693,Binding affinity to rabbit skeletal muscle SERCA1a preincubated for 5 mins followed by Mg-ATP addition measured over 6 m
cid:31703,31703,DOx,,chembl,Kd,11000000.0,nM,=,CHEMBL1824,Binding affinity to HER2 domain-4 (unknown origin) by SPR assay
cid:31703,31703,DOx,,chembl,Kd,1130.0,nM,=,CHEMBL612545,Binding affinity to Cy5-labelled-36 base pair double stranded DNA (unknown origin) measured under infrared laser light b
cid:31703,31703,DOx,,chembl,Kd,58.0,nM,=,CHEMBL612545,Binding affinity to pre-miR-21 (unknown origin) at A bulge assessed as dissociation constant by dicer assay
cid:31703,31703,DOx,,chembl,Kd,700.0,nM,=,CHEMBL612514,Binding affinity to calf thymus DNA assessed as dissociation constant at 10 uM by fluorescence spectroscopy analysis
cid:6091,6091,DPT,Substituted_tryptamines,chembl,IC50,100000.0,nM,>,CHEMBL613497,Antiviral activity against Hepatitis B virus infected in human HepG2(2.2.15) cells assessed as inhibition of viral DNA r
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,IC50,200.0,nM,=,CHEMBL376,Inhibitory concentration against uptake of [3H]NE into chopped cerebral cortical tissue from rat brain
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,IC50,4900.0,nM,=,CHEMBL338,Inhibition of dopamine transporter-mediated [3H]dopamine uptake in Wistar rat striatal synaptosomes by liquid scintillat
cid:5826,5826,Dextroamphetamine,Substituted_phenethylamines,chembl,IC50,16595.87,nM,=,CHEMBL228,Inhibition of [3H]5-HT uptake at human SERT expressed in HEK293 cells preincubated for 10 mins prior to substrate additi
