substance_id,cid,substance_name,substance_class,source,target_name,gene,species,ki_nm,reference,reference_source
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,2.2,"LEJEUNE F, ET AL., 1997",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,HUMAN,1913.0,"LEJEUNE F, ET AL., 1997",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4.2,,HUMAN,3.3,"TALLMAN JF, ET AL., 1997",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4.2,,HUMAN,7.3,"TALLMAN JF, ET AL., 1997",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,n-AChR,,RAT,10000.0,"Mukhin, et al, 1999",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2,,RAT,15.84,"ROTH ET AL., 1993",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,RAT,2511.88,"ROTH ET AL., 1993",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,0.5,"ROTH ET AL., 1993",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,2.6,"Freedman SB, et al., 1994",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,1.5,"Freedman SB, et al., 1994",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,RAT,3080.0,"Schotte A, et al.,  1996",HIPPOCAMPUS
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1B,HTR1B,RAT,5000.0,"Schotte A, et al.,  1996",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,RAT,25.0,"Schotte A, et al.,  1996",FR. CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,PIG,5000.0,"Schotte A, et al.,  1996",Choroid Plexus
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT3,HTR3A,MOUSE,5000.0,"Schotte A, et al.,  1996",NG108-15
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT6,HTR6,RAT,5000.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT7,HTR7,MOUSE,380.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,RAT,270.0,"Schotte A, et al.,  1996",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,1.4,"Schotte A, et al.,  1996",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,RAT,21.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1,,RAT,19.0,"Schotte A, et al.,  1996",Total Cortex
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,RAT,5000.0,"Schotte A, et al.,  1996",Total Cortex
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic",,RAT,4670.0,"Schotte A, et al.,  1996",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,GUINEA PIG,730.0,"Schotte A, et al.,  1996",CEREBELLUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Sigma-1,,GUINEA PIG,1.1,"Schotte A, et al.,  1996",Medulla oblongata
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Calcium channel,,RAT,1180.0,"Schotte A, et al.,  1996",Total Cortex
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Sodium Channel,,RAT,200.0,"Schotte A, et al.,  1996",Total Cortex
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,HUMAN,1500.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1B,HTR1B,HUMAN,270.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1D,HTR1D,HUMAN,5000.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1E,HTR1E,HUMAN,5000.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1F,HTR1F,HUMAN,5000.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,HUMAN,200.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2 Long,DRD2,HUMAN,2.2,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2 Short,DRD2,HUMAN,1.8,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,7.8,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4.2,,HUMAN,11.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2A,ADRA2A,HUMAN,1130.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2B,ADRA2B,HUMAN,480.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2C,ADRA2C,HUMAN,550.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Beta2,ADRB2,HUMAN,5000.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,HUMAN,790.0,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4,DRD4,HUMAN,0.35,"Schotte A, et al.,  1996",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,0.6,"Sokoloff P, et al., 1992",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,2.9,"Sokoloff P, et al., 1992",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,4.0,"Richelson E, et al., 1984",CAUDATE NUCLEUS
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic",,HUMAN,10000.0,"Richelson E, et al., 1984",CAUDATE NUCLEUS
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,HUMAN,1900.0,"Richelson E, et al., 1984",FR. CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1,,HUMAN,6.1,"Richelson E, et al., 1984",FR. CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,HUMAN,3800.0,"Richelson E, et al., 1984",FR. CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,1.99,"Millan MJ, et al., 2000",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,HUMAN,1700.0,"Kanba S, et al., 1984",CORTICAL MEMBRANES
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,4.0,"Richelson E., 1988",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,HUMAN,1886.79,"Richelson E., 1988",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1,,HUMAN,6.25,"Richelson E., 1988",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,HUMAN,3846.15,"Richelson E., 1988",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic",,HUMAN,10000.0,"Richelson E., 1988",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1,,HUMAN,2777.77,"Richelson E., 1988",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2,,HUMAN,35.71,"Richelson E., 1988",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,RAT,40.5,"Boundy VA, et al., 1993",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,23.0,"Levant B, et al., 1992",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,7.9,"Levant B, et al., 1992",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,RAT,3300.0,"Tran VT, et al., 1978",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,RAT,835.0,"Billard W, et al., 1984",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,1.8,"Billard W, et al., 1984",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,RAT,1088.0,"Boyajian CL, et al., 1987",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,RAT,4783.0,"Boyajian CL, et al., 1987",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,RAT,2.0,"Boyajian CL, et al., 1987",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Beta,ADRB2,Mammalian,10000.0,"Bylund DB, et al., 1976",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4.4,,HUMAN,1.37,"Newman-Tancredi A, et al., 1997",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Sigma,,HUMAN,3.7,"Ganapathy ME, et al., 1998",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Imidazoline I2,,RAT,500.0,"Molderings GJ, et al., 1997",Stomach membranes
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,HUMAN,5000.0,"Herrick-Davis K, et al., 2000",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA-MK801,,RAT,2.0,"Largent BL, et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA-MK801,,RAT,8.0,"Largent BL, et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA-MK801,,RAT,5.0,"Largent BL, et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA-MK801,,RAT,10000.0,"Largent BL, et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Glutamate-NMDA-MK801,,RAT,10000.0,"Largent BL, et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,OPIATE Sigma,,RAT,10000.0,"Mendelsohn LG, et al., 1985",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,OPIATE Sigma,,RAT,10000.0,"Mendelsohn LG, et al., 1985",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2 Long,DRD2,RAT,0.41,"Lawler C.P. et. Al., 1999",Striatal Membranes
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,RAT,59.9,"Oka M. et al., 1992",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,8.79,"Oka M. et al., 1992",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT-S2,,RAT,26.8,"Oka M. et al., 1992",FR. CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1,,RAT,20.3,"Oka M. et al., 1992",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,CALF,1.5,"Creese I, et al., 1976",Striatal Membranes
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,CALF,650.0,"Creese I, et al., 1976",Striatal Membranes
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,CALF,1.4,"Creese I, et al., 1976",Corpus Striatum
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,CALF,0.8,"Creese I, et al., 1976",olfactory tubercle
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,CALF,0.8,"Creese I, et al., 1976",Nucleus accumbens
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,RAT,15.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,0.82,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,RAT,2600.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,RAT,28.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,RAT,1500.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1,,RAT,7.3,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,RAT,1600.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,RAT,730.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic",,RAT,570.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,0.82,Arnt J and Skarsfeldt T,STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,RAT,7.3,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4.2,,HUMAN,2.5,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2 Long,DRD2,HUMAN,2.2,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,7.8,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4.2,,HUMAN,11.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2 Long,DRD2,HUMAN,0.67,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,2.7,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,RAT,25.0,Arnt J and Skarsfeldt T,FR. CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT6,HTR6,RAT,5000.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT7,HTR7,MOUSE,380.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT6,HTR6,RAT,5000.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT7,HTR7,RAT,260.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT6,HTR6,HUMAN,6600.0,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,4.0,"Kikuchi T, et al., 1995",FR. CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,1.3,"Kikuchi T, et al., 1995",limbic forebrain
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,1.9,"Kikuchi T, et al., 1995",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,BOVINE,315.0,"Simonneaux V., et. At., 1990",Pineal
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,RAT,125.89,"BOESS FG, ET AL., 1994",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,3.1,"Imafuku J, 1987",Striatal Membranes
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,0.9,"Lahti RA, et al., 1993",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4,DRD4,HUMAN,2.9,"Lahti RA, et al., 1993",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D5,DRD5,HUMAN,48.0,"Sunahara RK, et al., 1991",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D1,DRD1,HUMAN,27.0,"Sunahara RK, et al., 1991",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,0.45,"Sokoloff P, et al., 1990",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,RAT,9.8,"Sokoloff P, et al., 1990",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,5.4,"Neve KA, et al., 1990a",CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,RAT,7100.0,"Neve KA, et al., 1990a",CORTEX
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Dopamine D1A,,HUMAN,24.0,"Tiberi M, et al., 1991",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Dopamine D1B,,RAT,35.0,"Tiberi M, et al., 1991",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,4.6,"Yasuda Y, et al., 1988",Striatal Membranes
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Dopamine D2A,,HUMAN,0.67,Arnt J and Skarsfeldt T,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,10.0,"Cussac D, et al., 2000",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,3.98,"Cussac D, et al., 2000",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,2.19,"Cussac D, et al., 2000",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1,,HUMAN,17.0,"Richelson E, Souder T. 2000",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,HUMAN,600.0,"Richelson E, Souder T. 2000",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,2.6,"Richelson E, Souder T. 2000",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,HUMAN,260.0,"Richelson E, Souder T. 2000",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1A,HTR1A,HUMAN,1800.0,"Richelson E, Souder T. 2000",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1D,HTR1D,HUMAN,40.0,"Richelson E, Souder T. 2000",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,HUMAN,61.0,"Richelson E, Souder T. 2000",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2C,HTR2C,HUMAN,4700.0,"Richelson E, Souder T. 2000",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic",,HUMAN,10000.0,"Richelson E, Souder T. 2000",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Dopamine2-like,,MOUSE,65.0,"Seeman P et al,1997b",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Dopamine2-like,,RAT,39.0,"Seeman P et al,1997b",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Dopamine2-like,,HUMAN,60.0,"Seeman P et al,1997b",STRIATUM
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2 Long,DRD2,RAT,4.4,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2 Short,DRD2,RAT,12.0,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2 Short,DRD2,RAT,5.5,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Dopamine D1 high,,RAT,8.6,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Dopamine D1 low,,RAT,611.0,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Beta,ADRB2,RAT,10000.0,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha2,,RAT,7050.0,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,adrenergic Alpha1,,RAT,35.0,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT1,,RAT,9110.0,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2,,RAT,36.0,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,HISTAMINE H1,HRH1,RAT,5020.0,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,"Cholinergic, muscarinic",,RAT,10000.0,"Hall H et al., 1986",BRAIN
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,RAT,2.7,Strange PG 2001,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,RAT,0.53,Strange PG 2001,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4,DRD4,RAT,2.3,Strange PG 2001,CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D2,DRD2,HUMAN,0.35,"Seeman P, Tallerico T., 1998",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D3,DRD3,HUMAN,6.2,"Seeman P, Tallerico T., 1998",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,5-HT2A,HTR2A,HUMAN,46.0,"Seeman P, Tallerico T., 1998",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,DOPAMINE D4,DRD4,HUMAN,0.84,"Seeman P, Tallerico T., 1998",CLONED
cid:3559,3559,Haloperidol,"Substituted_piperidines, Butyrophenone",pdsp,Adrenergic Alpha,,RAT,1200.0,"U'Prichard DC et al., 1977",BRAIN
